"_source/data/positionData","_source/data/speedData","_source/data/unit_speedData","_source/data/temperatureData","_source/data/lightData","_source/data/recorded_at","_source/data/unit_temperatureData","_source/data/unit_lightData","_source/data/eventType","_source/data/action","_source/data/eventID"
"[10.43143, 107.15827]",43.78,"KMH",1.88,0,2023-03-10 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","7ki5Srz2XwE9z9lZnpzpO"
"[10.39718, 107.11183]",62.56,"KMH",1.92,0,2023-03-10 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","h3G95dkJqc0f6LS5OTs8T"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-10 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","7hRnVTcQ-52eg3h94Pwz9"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-11 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","akYsGbtuCO5cxGmNecVsC"
"[12.65841, 108.03907]",24.06,"KMH",0.42,0,2023-03-11 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","qGUTTPyeix8zvN1iDDNLb"
"[12.61997, 107.95092]",25.17,"KMH",1.89,0,2023-03-11 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","e29nPr4deVnNI6xViY_p-"
"[12.58494, 107.87112]",56.17,"KMH",0.85,0,2023-03-11 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","sPESfBvavpVJYcImcy9iu"
"[12.54409, 107.79773]",68.27,"KMH",1.13,0,2023-03-11 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","1wnikdnwPtF6mlejHANGk"
"[12.49071, 107.72369]",40,"KMH",4.88,0,2023-03-11 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","H8IXRA0VvkVHOh1qgO9jK"
"[12.44323, 107.63695]",37.77,"KMH",3.63,0,2023-03-11 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","PJHJEu3sLKeUaGrreV5W_"
"[12.35233, 107.56961]",22.72,"KMH",3.44,0,2023-03-11 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","IIw4q9C4here1ggQ9FQoX"
"[12.28166, 107.45917]",52.05,"KMH",2.94,0,2023-03-11 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","6f4kdE_zecflBYXEpuTBL"
"[12.20514, 107.45171]",29.81,"KMH",1.73,0,2023-03-11 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","x-GTSOZirj1eCoEPL4pwp"
"[12.1149, 107.47546]",30.92,"KMH",0.68,0,2023-03-11 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","lkN-_13-_Z77OTOfntTsN"
"[12.02528, 107.49632]",67.2,"KMH",4.8,0,2023-03-11 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","QsnYilAV1xP61nbytt590"
"[11.94758, 107.46025]",37.69,"KMH",5.99,0,2023-03-11 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","plBQDAmv-VXDkHn5GMfSi"
"[11.91176, 107.38349]",43.31,"KMH",0.87,0,2023-03-11 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","SONK2J4Raqx5ubImJFkcs"
"[11.88742, 107.32165]",46.55,"KMH",2.27,0,2023-03-11 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","0OVFfqU83pBv_XeomTygb"
"[11.83688, 107.27339]",32.05,"KMH",5.99,0,2023-03-11 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","qAnB5br56_YfF_isNqN0d"
"[11.79438, 107.19719]",44.12,"KMH",5.89,0,2023-03-11 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","CAhkxk0NINZFGgYORU_kV"
"[11.73478, 107.14746]",33.56,"KMH",4.31,0,2023-03-11 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","KPWVFir3q6HMfoquO8Tql"
"[11.69556, 107.08901]",66.52,"KMH",1.35,0,2023-03-11 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","rdFnbeEmjDBxr4WS6ksy7"
"[11.64351, 107.04603]",59.92,"KMH",3.67,0,2023-03-11 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","gc5bIj-cEvTxDfFmtJvxO"
"[11.6003, 106.99513]",35.18,"KMH",1.55,0,2023-03-11 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","u7MebB7yLj1aRcr4Phn-i"
"[11.5492, 106.92901]",32.25,"KMH",3.74,0,2023-03-11 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","nUZfc3AjAL3rYI9PgC8EV"
"[11.48916, 106.88497]",60.63,"KMH",4.43,0,2023-03-11 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","fA6kA2PkhtkFtI79zqeeH"
"[11.40109, 106.83895]",39.91,"KMH",5.68,0,2023-03-11 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","U7YAXnsQoINNrkXYdZrpq"
"[11.32868, 106.81945]",54.61,"KMH",3.32,0,2023-03-11 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","lDjjRJ70ktktwANrrVhSo"
"[11.26433, 106.76983]",28.21,"KMH",3.5,0,2023-03-11 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","ggUj0sj6jKQGfmI1Vgc4B"
"[11.16775, 106.73462]",44.45,"KMH",2.25,0,2023-03-11 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","hoCrluvAKa9_YZIYEanMU"
"[11.06752, 106.78282]",68.74,"KMH",2.44,0,2023-03-11 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","1NEhnExmApzOsPT1pMUvt"
"[10.99007, 106.77192]",58.88,"KMH",2.38,0,2023-03-11 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","h_IdpuV7QjHd7i1NF7LjM"
"[10.93935, 106.80681]",51.86,"KMH",1.48,0,2023-03-11 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","3Ix6pYLAcBUvW5jSRopQM"
"[10.8618, 106.91927]",68.23,"KMH",1.04,0,2023-03-11 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","44dY94XTjjIRky5usSAbH"
"[10.90111, 106.85004]",65.04,"KMH",0.9,0,2023-03-11 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","XFWWEVYcZ34IYZT3n2FMZ"
"[10.77847, 106.95701]",64.97,"KMH",2.21,0,2023-03-11 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","RWHd4eRI3zyWEOkz8f2Tx"
"[10.69547, 107.0148]",42.27,"KMH",3.2,0,2023-03-11 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","IvY7e8-FP9_HHfwebN7-i"
"[10.5968, 107.05524]",59.33,"KMH",2.78,0,2023-03-11 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","hWrwXb6t_XT9IolwZBjEv"
"[10.52441, 107.08377]",59.64,"KMH",5.45,0,2023-03-11 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","Mfj2UyfnNaRZ7QG5RHhvp"
"[10.4891, 107.15876]",48.03,"KMH",5.05,0,2023-03-11 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","QvhK3PwOXkeaP4ltGvQ5f"
"[10.43143, 107.15827]",59.01,"KMH",4.26,0,2023-03-11 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","FYVYupoSfLek2hLm1Gs5h"
"[10.39718, 107.11183]",54.21,"KMH",5.26,0,2023-03-11 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","-CWfhftSh1MEU88va5Lho"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-11 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","5DtLKj6LhLnsxHqqnViE-"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-12 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","bv4qZu42A1dXp15scHXqF"
"[12.65841, 108.03907]",43.76,"KMH",4.68,0,2023-03-12 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","qIW-TKoe1vfIHfutv30ul"
"[12.61997, 107.95092]",27.33,"KMH",5.1,0,2023-03-12 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","fTahwQLkr4Db_RMfGGTjC"
"[12.58494, 107.87112]",21.86,"KMH",5.51,0,2023-03-12 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","kVUcf80BX8MUCftgV3PWq"
"[12.54409, 107.79773]",49.06,"KMH",3.59,0,2023-03-12 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","BVJhzev3N1rV64QPk82Ki"
"[12.49071, 107.72369]",34.72,"KMH",0.02,0,2023-03-12 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","p3fDD_8nQvzH2EvPXpfIh"
"[12.44323, 107.63695]",33.18,"KMH",4.62,0,2023-03-12 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","DqQCQ1LDc4U7eFeu7UXbT"
"[12.35233, 107.56961]",34.28,"KMH",4.85,0,2023-03-12 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","JEkHEdD5I9JMsd-vzq585"
"[12.28166, 107.45917]",33.44,"KMH",3.12,0,2023-03-12 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","LFT00wJbMk6gUsYj9eUyK"
"[12.20514, 107.45171]",35.7,"KMH",1.17,0,2023-03-12 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","D2z63XH8RYYnZtMFVoWh6"
"[12.1149, 107.47546]",34.6,"KMH",4.98,0,2023-03-12 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","z4aqL_C4Sc9an7n_HOqvB"
"[12.02528, 107.49632]",20.97,"KMH",1.63,0,2023-03-12 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","ce1F5sBytm0NL8RA5jdtQ"
"[11.94758, 107.46025]",28.03,"KMH",5.12,0,2023-03-12 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","LDW2bU9g_Qy_XZ4qV-Esp"
"[11.91176, 107.38349]",54.74,"KMH",1.25,0,2023-03-12 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","mjtIBqf_ZngMQBXI5_3wz"
"[11.88742, 107.32165]",32.75,"KMH",5.35,0,2023-03-12 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","Wlun_1oLiJoht3xulaY-n"
"[11.83688, 107.27339]",37.21,"KMH",5.87,0,2023-03-12 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","6d6_dgVDjctBAFDmy72YT"
"[11.79438, 107.19719]",67.45,"KMH",2.22,0,2023-03-12 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","9QelhjNp4J7bzg1F-0TOX"
"[11.73478, 107.14746]",48.26,"KMH",3.93,0,2023-03-12 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","7zhzYZG9-Fgu-oOhlDCNC"
"[11.69556, 107.08901]",63.66,"KMH",2.91,0,2023-03-12 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","hFxB4I4aoRVESDkvGJfXv"
"[11.64351, 107.04603]",27,"KMH",0.3,0,2023-03-12 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","XIYQ2GMd2MFhf6M7Y90E9"
"[11.6003, 106.99513]",54.65,"KMH",1.99,0,2023-03-12 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","gfXgYbq5H3ZLpTVrjS2X-"
"[11.5492, 106.92901]",38.81,"KMH",3.53,0,2023-03-12 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","eDCbdW_qaoxWOO0U6vMhQ"
"[11.48916, 106.88497]",64.53,"KMH",4.33,0,2023-03-12 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","pggWzfQfLTh_whV9Ns_S_"
"[11.40109, 106.83895]",53.25,"KMH",5.07,0,2023-03-12 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","vTnyj6MvGrw5tStg6WJey"
"[11.32868, 106.81945]",38.59,"KMH",5.32,0,2023-03-12 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","FLr3-N-ftktPX2ZftzZOd"
"[11.26433, 106.76983]",26.85,"KMH",1.57,0,2023-03-12 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","NoS0gkzL1qtOCUXl5llUW"
"[11.16775, 106.73462]",30.11,"KMH",1.71,0,2023-03-12 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","wC92RTiTcgLd86-GZ6Crr"
"[11.06752, 106.78282]",65.62,"KMH",4.17,0,2023-03-12 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","YgH91_P-nLaQ7YVW4ckFB"
"[10.99007, 106.77192]",47.58,"KMH",2.96,0,2023-03-12 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","w--gwG_gHenLTt3YZ0m8v"
"[10.93935, 106.80681]",68.82,"KMH",0.05,0,2023-03-12 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","HtN8jmBpB6Z_PZ2DLGJHq"
"[10.8618, 106.91927]",55.87,"KMH",3.54,0,2023-03-12 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","uVJGW5p-JWGjyWI1SOiyd"
"[10.90111, 106.85004]",55.81,"KMH",2.48,0,2023-03-12 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","pV2di4DBR_pFlf4zkWaop"
"[10.77847, 106.95701]",44.2,"KMH",5.25,0,2023-03-12 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","Zr0xnkkCXz1BwfgXLg9Hw"
"[10.69547, 107.0148]",63.9,"KMH",4.65,0,2023-03-12 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","jDU1NIyflYIl6raFmAJJG"
"[10.5968, 107.05524]",25.92,"KMH",0.35,0,2023-03-12 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","WAaBZwarXRqUTbFrNgRix"
"[10.52441, 107.08377]",25.22,"KMH",3.42,0,2023-03-12 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","kHUF3IzmC-vRApRCohP8r"
"[10.4891, 107.15876]",28.03,"KMH",5,0,2023-03-12 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","q3zOhYBTxM8KJWozsiQ5Y"
"[10.43143, 107.15827]",53.5,"KMH",2.24,0,2023-03-12 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","qWU5cv0J_pU16coGTRWi0"
"[10.39718, 107.11183]",50.01,"KMH",2.21,0,2023-03-12 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","J0l5vOPS-UFBh9iWyDMNj"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-12 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","rQZ2ugDnraXBKA-dMViXH"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-13 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","ft_VJFQBUue1V6Jz9tmOw"
"[12.65841, 108.03907]",28.94,"KMH",3.76,0,2023-03-13 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","Yeug1EmY5WuXcfAcY4HJU"
"[12.61997, 107.95092]",41.35,"KMH",3.81,0,2023-03-13 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","ZpGWftNNMfIh3_c49Pyov"
"[12.58494, 107.87112]",44.99,"KMH",0.64,0,2023-03-13 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","OzNpEkutLRopp9_MYVHrN"
"[12.54409, 107.79773]",66.88,"KMH",3.96,0,2023-03-13 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","TwYHXwHkS7Il_yth1EYBZ"
"[12.49071, 107.72369]",68,"KMH",4.19,0,2023-03-13 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","9ohNYe9wEXrl2YNZfKmo1"
"[12.44323, 107.63695]",21.87,"KMH",2.67,0,2023-03-13 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","qunVaLTu9sXpMgojPOk7H"
"[12.35233, 107.56961]",34.5,"KMH",5.28,0,2023-03-13 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","5Ytk1y0K08fdxq7fjXM8k"
"[12.28166, 107.45917]",59.95,"KMH",1.36,0,2023-03-13 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","45m1E78ToAd8iuQZaMIFr"
"[12.20514, 107.45171]",48.5,"KMH",3.31,0,2023-03-13 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","28cGExYdxcUZc8ZvmA7D9"
"[12.1149, 107.47546]",25.33,"KMH",0.06,0,2023-03-13 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","fx9hx3PCpNcTluYyt2QVn"
"[12.02528, 107.49632]",27.47,"KMH",3.93,0,2023-03-13 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","m0pMPZIFAcaY6E1GF65Wd"
"[11.94758, 107.46025]",64.71,"KMH",2.51,0,2023-03-13 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","oRTzb3s-ChR5MZK6V-Abo"
"[11.91176, 107.38349]",21.79,"KMH",5.8,0,2023-03-13 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","BknLec2IiJndTb4zUDJ1N"
"[11.88742, 107.32165]",53.1,"KMH",4.23,0,2023-03-13 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","f_1ZbC7484FQXuRXxzLUt"
"[11.83688, 107.27339]",60.27,"KMH",1.09,0,2023-03-13 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","IBy181CYFri6rHMZkJVUO"
"[11.79438, 107.19719]",68.86,"KMH",0.93,0,2023-03-13 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","3k8jRNXhiIV9FxF_UGpCC"
"[11.73478, 107.14746]",54.39,"KMH",2.62,0,2023-03-13 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","3wR2g1WG-wwi8gDgM8Z5J"
"[11.69556, 107.08901]",28.7,"KMH",1.81,0,2023-03-13 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","GftmGNKHLC6E1PpMlZ08v"
"[11.64351, 107.04603]",34.76,"KMH",2.25,0,2023-03-13 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","TDN2KbJ-uWTH3itpWAwST"
"[11.6003, 106.99513]",48.16,"KMH",3.11,0,2023-03-13 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","-sNIseKcnZAV6ktSfrOHw"
"[11.5492, 106.92901]",27.33,"KMH",0.23,0,2023-03-13 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","1QpZ0mOFo6KBtObHm3G-H"
"[11.48916, 106.88497]",45.67,"KMH",4.12,0,2023-03-13 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","Hf_3EI2swTDTD0gfwLdsK"
"[11.40109, 106.83895]",34.54,"KMH",4.33,0,2023-03-13 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","D4yQCviVH-tgJx923Lgbc"
"[11.32868, 106.81945]",32.75,"KMH",3.84,0,2023-03-13 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","4wtfDZGbywkHLRx9Voe89"
"[11.26433, 106.76983]",21.93,"KMH",4.03,0,2023-03-13 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","MsVXYy7EpUpa1ajFhBSJm"
"[11.16775, 106.73462]",37.61,"KMH",4.08,0,2023-03-13 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","gR_ZS41y52HuYQK3mhJyH"
"[11.06752, 106.78282]",49.57,"KMH",0.53,0,2023-03-13 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","TkChyUGn46u2ZJDTn7eLl"
"[10.99007, 106.77192]",36,"KMH",1.63,0,2023-03-13 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","QYgNcA1qI-0X4IDmVAKkG"
"[10.93935, 106.80681]",22.83,"KMH",5.29,0,2023-03-13 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","Y_DmXnni0x90k8ef4Wvoe"
"[10.8618, 106.91927]",33.5,"KMH",0.35,0,2023-03-13 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","_bT-CdvCfbmn68dzzfq8j"
"[10.90111, 106.85004]",35.17,"KMH",5.79,0,2023-03-13 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","7L3tf3eZqHRv-1ubEKiA8"
"[10.77847, 106.95701]",24.76,"KMH",1.79,0,2023-03-13 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","CeYZZuGckphYbYTL_AbZH"
"[10.69547, 107.0148]",27.97,"KMH",1.6,0,2023-03-13 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","tAve63DTFTKlW8Xbe4wEc"
"[10.5968, 107.05524]",25.85,"KMH",3.26,0,2023-03-13 21:39:00,"CEL","LUX","ObjectEvent","OBSERVE","WvKUrETx90Oi3VLv87J3A"
"[10.52441, 107.08377]",24.75,"KMH",4.6,0,2023-03-13 21:52:30,"CEL","LUX","ObjectEvent","OBSERVE","oVFOCBXLQGS1zw9yenb2W"
"[10.4891, 107.15876]",40.15,"KMH",1.36,0,2023-03-13 22:06:00,"CEL","LUX","ObjectEvent","OBSERVE","z969XWjgeF8p3EbptL52-"
"[10.43143, 107.15827]",53.56,"KMH",2.46,0,2023-03-13 22:19:30,"CEL","LUX","ObjectEvent","OBSERVE","NJHygmEKcOiBIR5rHEUDF"
"[10.39718, 107.11183]",68.4,"KMH",4.99,0,2023-03-13 22:33:00,"CEL","LUX","ObjectEvent","OBSERVE","R4Ixx30a-3e9YbVO0adJZ"
"[10.3896, 107.0845]",0,"KMH",5.6,180,2023-03-13 22:46:30,"CEL","LUX","ObjectEvent","OBSERVE","AXhDOCbUPuMoEFQZC7GFN"
"[12.67214, 108.06884]",0,"KMH",5.5,200,2023-03-14 14:00:00,"CEL","LUX","ObjectEvent","OBSERVE","U89Aex0WCgvFkFKuor9rw"
"[12.65841, 108.03907]",61.58,"KMH",2.11,0,2023-03-14 14:13:30,"CEL","LUX","ObjectEvent","OBSERVE","3AI4gNOloC-sOX12Otdab"
"[12.61997, 107.95092]",68.84,"KMH",2.49,0,2023-03-14 14:27:00,"CEL","LUX","ObjectEvent","OBSERVE","4TJabJiWYDlHY8uspRUBc"
"[12.58494, 107.87112]",54.61,"KMH",3.46,0,2023-03-14 14:40:30,"CEL","LUX","ObjectEvent","OBSERVE","onIMXSHEOuTYdmWp7RQUE"
"[12.54409, 107.79773]",44.62,"KMH",1.23,0,2023-03-14 14:54:00,"CEL","LUX","ObjectEvent","OBSERVE","1-m8P3x2tfyfhJkZAQ5ZD"
"[12.49071, 107.72369]",62.23,"KMH",2.66,0,2023-03-14 15:07:30,"CEL","LUX","ObjectEvent","OBSERVE","Awn9XS8ypMk0c6X0uZdhM"
"[12.44323, 107.63695]",63.16,"KMH",1.72,0,2023-03-14 15:21:00,"CEL","LUX","ObjectEvent","OBSERVE","qSOW_LdVaVVjmYoegDpyp"
"[12.35233, 107.56961]",39.17,"KMH",2.86,0,2023-03-14 15:34:30,"CEL","LUX","ObjectEvent","OBSERVE","PkLFXZq981_c5hhDsc9oU"
"[12.28166, 107.45917]",54.41,"KMH",1.62,0,2023-03-14 15:48:00,"CEL","LUX","ObjectEvent","OBSERVE","-e96Rp_phGUGDQSTH_DDO"
"[12.20514, 107.45171]",69.44,"KMH",5.87,0,2023-03-14 16:01:30,"CEL","LUX","ObjectEvent","OBSERVE","gSqqmivcbfZUx9LH2T2Lw"
"[12.1149, 107.47546]",50.75,"KMH",4.04,0,2023-03-14 16:15:00,"CEL","LUX","ObjectEvent","OBSERVE","TiRFl_7l3dalnpVjYPQwG"
"[12.02528, 107.49632]",51.89,"KMH",1.64,0,2023-03-14 16:28:30,"CEL","LUX","ObjectEvent","OBSERVE","UcHJcDCwOBGPrKnQLgDT6"
"[11.94758, 107.46025]",29.05,"KMH",2,0,2023-03-14 16:42:00,"CEL","LUX","ObjectEvent","OBSERVE","4FW-vdgLAbM_XZCh7abE5"
"[11.91176, 107.38349]",41,"KMH",5.4,0,2023-03-14 16:55:30,"CEL","LUX","ObjectEvent","OBSERVE","Zvq49mXTnBAheVdMYNx-e"
"[11.88742, 107.32165]",29.07,"KMH",1.85,0,2023-03-14 17:09:00,"CEL","LUX","ObjectEvent","OBSERVE","4EC_C_3dihACgbL9nvMWs"
"[11.83688, 107.27339]",36.42,"KMH",2.24,0,2023-03-14 17:22:30,"CEL","LUX","ObjectEvent","OBSERVE","Ry-tMMRjPshC5X912KCuZ"
"[11.79438, 107.19719]",44.38,"KMH",3.81,0,2023-03-14 17:36:00,"CEL","LUX","ObjectEvent","OBSERVE","S5aSoYonIS-Fu6Bl3Hoe_"
"[11.73478, 107.14746]",69.61,"KMH",1.69,0,2023-03-14 17:49:30,"CEL","LUX","ObjectEvent","OBSERVE","qVA2AsvvvOu-0WeemMOSb"
"[11.69556, 107.08901]",64.26,"KMH",0.78,0,2023-03-14 18:03:00,"CEL","LUX","ObjectEvent","OBSERVE","1mCsV5ivKO5kbUmiaAh4a"
"[11.64351, 107.04603]",69.19,"KMH",0.65,0,2023-03-14 18:16:30,"CEL","LUX","ObjectEvent","OBSERVE","CxMfFCuGCcHyWxI-BPbST"
"[11.6003, 106.99513]",46.88,"KMH",3.53,0,2023-03-14 18:30:00,"CEL","LUX","ObjectEvent","OBSERVE","H6C-8G_JydbtxkbYR70Su"
"[11.5492, 106.92901]",26.46,"KMH",1.35,0,2023-03-14 18:43:30,"CEL","LUX","ObjectEvent","OBSERVE","nZDqD6r1GirnJunM92aWi"
"[11.48916, 106.88497]",53.16,"KMH",3.37,0,2023-03-14 18:57:00,"CEL","LUX","ObjectEvent","OBSERVE","dtmwz8XS-Uezti9zRAz92"
"[11.40109, 106.83895]",66.68,"KMH",1.4,0,2023-03-14 19:10:30,"CEL","LUX","ObjectEvent","OBSERVE","I9FrehGAGtKWeUUdVxGAM"
"[11.32868, 106.81945]",36.84,"KMH",2.7,0,2023-03-14 19:24:00,"CEL","LUX","ObjectEvent","OBSERVE","Gd9fegiR5JbWxyuejnbTT"
"[11.26433, 106.76983]",61.78,"KMH",5.07,0,2023-03-14 19:37:30,"CEL","LUX","ObjectEvent","OBSERVE","XerdQiOmdM39B2BfOH0tF"
"[11.16775, 106.73462]",26.28,"KMH",0.62,0,2023-03-14 19:51:00,"CEL","LUX","ObjectEvent","OBSERVE","a6Hy7_d9GtbljsjYETAir"
"[11.06752, 106.78282]",35.64,"KMH",4.14,0,2023-03-14 20:04:30,"CEL","LUX","ObjectEvent","OBSERVE","_P22JGEFmGb3nab3qJ5ys"
"[10.99007, 106.77192]",20.5,"KMH",4.94,0,2023-03-14 20:18:00,"CEL","LUX","ObjectEvent","OBSERVE","lzlZgDpfwKDg0LQOnQIKG"
"[10.93935, 106.80681]",34.92,"KMH",4.26,0,2023-03-14 20:31:30,"CEL","LUX","ObjectEvent","OBSERVE","u5bYqS40KQaxh8Mm-NntC"
"[10.8618, 106.91927]",23.92,"KMH",4.13,0,2023-03-14 20:45:00,"CEL","LUX","ObjectEvent","OBSERVE","8xJjB-4ItHqVIOGkw6Cz8"
"[10.90111, 106.85004]",36.58,"KMH",3.52,0,2023-03-14 20:58:30,"CEL","LUX","ObjectEvent","OBSERVE","ywnzIeJ3AZ9j1AN_AD2Ek"
"[10.77847, 106.95701]",22.59,"KMH",1.32,0,2023-03-14 21:12:00,"CEL","LUX","ObjectEvent","OBSERVE","SL-AcSRmdtYEXO9hId7Lm"
"[10.69547, 107.0148]",37.45,"KMH",4.15,0,2023-03-14 21:25:30,"CEL","LUX","ObjectEvent","OBSERVE","-vWOxF3do_OdkfRQa0iQ1"
